6.1382,-0.39017
6.1983,-0.43995
6.3625,-0.39955
6.4226,-0.44886
6.5828,-0.41769
6.743,-0.39165
6.8025,-0.43909
6.963,-0.41648
7.022,-0.46196
7.183,-0.44149
7.2413,-0.48453
7.4032,-0.46494
7.5668,-0.44657
7.624,-0.48524
7.7891,-0.46557
7.8454,-0.50104
8.0115,-0.47749
8.0661,-0.50812
8.2341,-0.4817
8.288,-0.50939
8.458,-0.47981
8.5113,-0.50492
8.5643,-0.52891
8.7415,-0.49132
8.7942,-0.5134
8.9728,-0.47323
9.0253,-0.49387
9.2047,-0.45169
9.2571,-0.4713
9.3096,-0.49055
9.489,-0.44671
9.5413,-0.46637
9.7197,-0.42287
9.7722,-0.44212
9.8249,-0.46117
10.002,-0.41736
10.055,-0.43596
10.229,-0.39248
10.282,-0.4105
10.453,-0.36774
10.507,-0.38501
10.674,-0.34335
10.728,-0.35969
10.891,-0.31948
10.945,-0.3347
11.093,-0.30077
11.146,-0.31245
11.29,-0.27799
11.343,-0.28859
11.484,-0.25611
11.623,-0.22606
11.676,-0.23567
11.815,-0.20778
11.869,-0.21718
12.009,-0.19156
12.152,-0.16805
12.205,-0.1778
12.351,-0.15645
12.405,-0.1668
12.555,-0.14755
12.609,-0.15871
12.763,-0.14213
12.816,-0.15494
12.986,-0.13874
13.039,-0.15237
13.214,-0.13757
13.267,-0.15188
13.446,-0.13817
13.499,-0.1529
13.552,-0.16774
13.733,-0.15481
13.786,-0.16963
13.967,-0.15696
14.021,-0.17145
14.202,-0.15872
14.255,-0.17258
14.308,-0.18418
14.485,-0.16889
14.538,-0.17968
14.712,-0.16417
14.765,-0.17424
14.934,-0.15869
14.987,-0.16816
15.15,-0.15281
15.203,-0.16182
15.346,-0.1484
15.4,-0.15708
15.537,-0.14425
15.669,-0.13214
15.722,-0.14055
15.85,-0.12914
15.974,-0.11878
16.097,-0.10916
16.149,-0.11766
16.272,-0.1087
16.397,-0.10041
16.524,-0.092754
16.577,-0.10086
16.709,-0.093636
16.762,-0.10138
16.907,-0.095541
17.056,-0.090038
17.11,-0.09698
17.264,-0.09133
17.318,-0.097582
17.477,-0.091556
17.53,-0.095268
17.691,-0.086998
17.744,-0.090059
17.908,-0.081431
17.961,-0.084079
18.127,-0.075264
18.181,-0.077743
18.347,-0.068932
18.401,-0.071475
18.567,-0.062854
18.621,-0.06566
18.675,-0.068658
18.84,-0.060618
18.894,-0.064081
19.049,-0.057254
19.201,-0.050891
19.254,-0.055316
19.403,-0.049432
19.456,-0.054285
19.602,-0.048783
19.655,-0.053919
19.8,-0.048664
19.942,-0.04354
19.995,-0.048724
20.136,-0.043646
20.189,-0.048569
20.329,-0.043382
20.468,-0.038284
20.522,-0.042372
20.66,-0.03702
20.798,-0.031505
20.85,-0.032621
20.989,-0.026868
21.041,-0.027292
21.181,-0.021424
21.322,-0.015772
21.375,-0.015496
21.518,-0.0099355
21.571,-0.0094378
21.716,-0.0041305
21.863,0.00082171
21.917,0.0013048
22.066,0.0057983
22.12,0.0060816
22.272,0.010005
22.324,0.0099345
22.477,0.013168
22.53,0.012751
22.682,0.01434
22.735,0.013585
22.89,0.014632
22.944,0.013599
23.101,0.014257
23.154,0.013051
23.313,0.013501
23.367,0.012259
23.527,0.012692
23.581,0.011571
23.743,0.012175
23.797,0.011335
23.959,0.013851
24.011,0.014953
24.174,0.017755
24.227,0.019111
24.389,0.02206
24.442,0.02355
24.605,0.026492
24.659,0.028002
24.818,0.029492
24.871,0.030928
25.03,0.032241
25.084,0.033542
25.243,0.034684
25.298,0.035824
25.457,0.03683
25.51,0.037863
25.668,0.038828
25.721,0.039777
25.88,0.04075
25.933,0.041712
26.092,0.042797
26.146,0.043902
26.306,0.045216
26.36,0.046615
26.521,0.048275
26.575,0.050129
26.737,0.052241
26.791,0.054703
26.955,0.056264
27.009,0.059465
27.17,0.063344
27.223,0.068953
27.385,0.073413
27.438,0.079593
27.599,0.084433
27.652,0.090961
27.814,0.095958
27.867,0.10261
28.028,0.10753
28.081,0.11409
28.241,0.11874
28.295,0.12503
28.453,0.12922
28.507,0.13511
28.663,0.13871
28.716,0.14409
28.869,0.14701
29.013,0.14802
29.065,0.1527
29.208,0.15318
29.261,0.15749
29.403,0.15767
29.456,0.16175
29.598,0.16188
29.74,0.16218
29.794,0.16626
29.938,0.16696
29.992,0.1713
30.137,0.17265
30.284,0.17459
30.336,0.1812
30.484,0.18555
30.536,0.19271
30.686,0.1979
30.739,0.20552
30.894,0.21042
30.947,0.2184
31.105,0.22392
31.158,0.23213
31.318,0.23817
31.372,0.24652
31.534,0.25297
31.588,0.26134
31.751,0.26809
31.805,0.27642
31.966,0.28367
32.019,0.2922
32.18,0.29951
32.233,0.30787
32.393,0.31511
32.446,0.32328
32.605,0.33034
32.659,0.33833
32.816,0.34514
32.87,0.35298
33.017,0.35811
33.162,0.36303
33.217,0.3708
33.361,0.37558
33.415,0.38343
33.556,0.38918
33.697,0.39485
33.75,0.40389
33.891,0.4095
33.944,0.4186
34.087,0.4241
34.232,0.42946
34.285,0.43858
34.433,0.44376
34.486,0.45285
34.636,0.45783
34.69,0.46688
34.846,0.47032
34.9,0.47934
35.059,0.48266
35.111,0.49249
35.269,0.49662
35.321,0.50635
35.481,0.51043
35.534,0.51998
35.696,0.52401
35.749,0.53332
35.911,0.53732
35.965,0.54634
36.127,0.55034
36.181,0.5591
36.343,0.56315
36.397,0.57167
36.558,0.57583
36.613,0.58421
36.77,0.58886
36.822,0.59748
36.968,0.6012
37.112,0.60526
37.164,0.61394
37.307,0.61847
37.36,0.62731
37.502,0.63243
37.645,0.63809
37.699,0.64735
37.842,0.65372
37.896,0.66339
38.04,0.67052
38.186,0.67814
38.241,0.68851
38.387,0.69844
38.439,0.71088
38.587,0.7212
38.64,0.7338
38.792,0.7429
38.845,0.75537
39,0.76423
39.054,0.7763
39.212,0.78466
39.265,0.7961
39.426,0.80376
39.48,0.81439
39.642,0.8212
39.697,0.83092
39.861,0.83683
39.913,0.84513
40.074,0.84967
40.127,0.85716
40.289,0.86101
40.341,0.86793
40.503,0.87133
40.556,0.87798
40.716,0.88122
40.77,0.88793
40.922,0.88976
41.072,0.89192
41.127,0.89935
41.275,0.90243
41.33,0.91074
41.477,0.91515
41.529,0.92656
41.672,0.93454
41.814,0.94356
41.866,0.95645
42.007,0.9669
42.06,0.98048
42.201,0.99213
42.342,1.0046
42.395,1.0187
42.536,1.0319
42.59,1.0459
42.729,1.0589
42.868,1.0723
42.923,1.0856
43.064,1.0991
43.203,1.1125
43.255,1.1243
43.397,1.1375
43.449,1.1485
43.594,1.1613
43.646,1.1715
43.793,1.184
43.943,1.1965
43.996,1.2056
44.149,1.2177
44.203,1.2262
