60,1179.2
60.1,1187.4
60.2,1195.7
60.3,1204.1
60.4,1212.4
60.5,1220.8
60.6,1229.1
60.7,1237.6
60.8,1246
60.9,1254.5
61,1262.9
61.1,1271.5
61.2,1280
61.3,1288.5
61.4,1297.1
61.5,1305.7
61.6,1314.4
61.7,1323
61.8,1331.7
61.9,1340.4
62,1349.1
62.1,1357.9
62.2,1366.6
62.3,1375.4
62.4,1384.3
62.5,1393.1
62.6,1402
62.7,1410.8
62.8,1419.7
62.9,1428.7
63,1437.6
63.1,1446.6
63.2,1455.6
63.3,1464.6
63.4,1473.6
63.5,1482.7
63.6,1491.8
63.7,1500.9
63.8,1510
63.9,1519.2
64,1528.3
64.1,1537.5
64.2,1546.7
64.3,1555.9
64.4,1565.2
64.5,1574.5
64.6,1583.7
64.7,1593.1
64.8,1602.4
64.9,1611.7
65,1621.1
65.1,1630.5
65.2,1639.9
65.3,1649.3
65.4,1658.8
65.5,1668.2
65.6,1677.7
65.7,1687.2
65.8,1696.7
65.9,1706.3
66,1715.8
66.1,1725.4
66.2,1735
66.3,1744.6
66.4,1754.2
66.5,1763.9
66.6,1773.5
66.7,1783.2
66.8,1792.9
66.9,1802.6
67,1812.4
67.1,1822.1
67.2,1831.9
67.3,1841.7
67.4,1851.5
67.5,1861.3
67.6,1871.1
67.7,1881
67.8,1890.8
67.9,1900.7
68,1910.6
68.1,1920.5
68.2,1930.5
68.3,1940.4
68.4,1950.4
68.5,1960.3
68.6,1970.3
68.7,1980.3
68.8,1990.3
68.9,2000.4
69,2010.4
69.1,2020.5
69.2,2030.6
69.3,2040.7
69.4,2050.8
69.5,2060.9
69.6,2071
69.7,2081.2
69.8,2091.3
69.9,2101.5
70,2111.7
70.1,2121.9
70.2,2132.1
70.3,2142.3
70.4,2152.6
70.5,2162.8
70.6,2173.1
70.7,2183.4
70.8,2193.7
70.9,2204
71,2214.3
71.1,2224.6
71.2,2235
71.3,2245.3
71.4,2255.7
71.5,2266
71.6,2276.4
71.7,2286.8
71.8,2297.2
71.9,2307.7
72,2318.1
72.1,2328.5
72.2,2339
72.3,2349.4
72.4,2359.9
72.5,2370.4
72.6,2380.9
72.7,2391.4
72.8,2401.9
72.9,2412.4
73,2422.9
73.1,2433.5
73.2,2444
73.3,2454.6
73.4,2465.2
73.5,2475.7
73.6,2486.3
73.7,2496.9
73.8,2507.5
73.9,2518.2
74,2528.8
74.1,2539.4
74.2,2550
74.3,2560.7
74.4,2571.3
74.5,2582
74.6,2592.7
74.7,2603.4
74.8,2614
74.9,2624.7
75,2635.4
75.1,2646.1
75.2,2656.9
75.3,2667.6
75.4,2678.3
75.5,2689.1
75.6,2699.8
75.7,2710.5
75.8,2721.3
75.9,2732.1
76,2742.8
76.1,2753.6
76.2,2764.4
76.3,2775.2
76.4,2786
76.5,2796.8
76.6,2807.6
76.7,2818.4
76.8,2829.2
76.9,2840
77,2850.8
77.1,2861.7
77.2,2872.5
77.3,2883.3
77.4,2894.2
77.5,2905
77.6,2915.9
77.7,2926.7
77.8,2937.6
77.9,2948.5
78,2959.3
78.1,2970.2
78.2,2981.1
78.3,2992
78.4,3002.9
78.5,3013.8
78.6,3024.7
78.7,3035.6
78.8,3046.5
78.9,3057.4
79,3068.3
79.1,3079.2
79.2,3090.1
79.3,3101
79.4,3111.9
79.5,3122.8
79.6,3133.8
79.7,3144.7
79.8,3155.6
79.9,3166.5
80,3177.5
80.1,3188.4
80.2,3199.3
80.3,3210.3
80.4,3221.2
80.5,3232.2
80.6,3243.1
80.7,3254
80.8,3265
80.9,3275.9
81,3286.9
81.1,3297.8
81.2,3308.8
81.3,3319.7
81.4,3330.7
81.5,3341.6
81.6,3352.6
81.7,3363.5
81.8,3374.5
81.9,3385.4
82,3396.4
82.1,3407.4
82.2,3418.3
82.3,3429.3
82.4,3440.2
82.5,3451.2
82.6,3462.1
82.7,3473.1
82.8,3484
82.9,3495
83,3505.9
83.1,3516.9
83.2,3527.8
83.3,3538.8
83.4,3549.7
83.5,3560.7
83.6,3571.6
83.7,3582.6
83.8,3593.5
83.9,3604.4
84,3615.4
84.1,3626.3
84.2,3637.3
84.3,3648.2
84.4,3659.1
84.5,3670.1
84.6,3681
84.7,3691.9
84.8,3702.8
84.9,3713.8
85,3724.7
85.1,3735.6
85.2,3746.5
85.3,3757.4
85.4,3768.4
85.5,3779.3
85.6,3790.2
85.7,3801.1
85.8,3812
85.9,3822.9
86,3833.8
86.1,3844.7
86.2,3855.5
86.3,3866.4
86.4,3877.3
86.5,3888.2
86.6,3899.1
86.7,3909.9
86.8,3920.8
86.9,3931.7
87,3942.5
87.1,3953.4
87.2,3964.2
87.3,3975.1
87.4,3985.9
87.5,3996.8
87.6,4007.6
87.7,4018.5
87.8,4029.3
87.9,4040.1
88,4050.9
88.1,4061.7
88.2,4072.6
88.3,4083.4
88.4,4094.2
88.5,4105
88.6,4115.7
88.7,4126.5
88.8,4137.3
88.9,4148.1
89,4158.9
89.1,4169.6
89.2,4180.4
89.3,4191.2
89.4,4201.9
89.5,4212.7
89.6,4223.4
89.7,4234.1
89.8,4244.9
89.9,4255.6
90,4266.3
90.1,4277
90.2,4287.7
90.3,4298.4
90.4,4309.1
90.5,4319.8
90.6,4330.5
90.7,4341.2
90.8,4351.9
90.9,4362.5
91,4373.2
91.1,4383.8
91.2,4394.5
91.3,4405.1
91.4,4415.8
91.5,4426.4
91.6,4437
91.7,4447.6
91.8,4458.2
91.9,4468.8
92,4479.4
92.1,4490
92.2,4500.6
92.3,4511.2
92.4,4521.7
